Date,0,1,2,3,4,5,6,7,8,9
1999-08-02,0.0008719503,0.0008719503,0.0008719503,0.0008719503,0.0008719503,0.0008719503,0.0008719503,0.0008719503,0.0008719503,0.0008719503
1999-08-03,0.0016039705,0.0016039705,0.0016039705,0.0016039705,0.0016039705,0.0016039705,0.0016039705,0.0016039705,0.0016039705,0.0016039705
1999-08-04,0.004579481,0.004579481,0.004579481,0.004579481,0.004579481,0.004579481,0.004579481,0.004579481,0.004579481,0.004579481
1999-08-05,-0.0012660276,-0.0012660276,-0.0012660276,-0.0012660276,-0.0012660276,-0.0012660276,-0.0012660276,-0.0012660276,-0.0012660276,-0.0012660276
1999-08-06,0.0023083452,0.0023083452,0.0023083452,0.0023083452,0.0023083452,0.0023083452,0.0023083452,0.0023083452,0.0023083452,0.0023083452
1999-08-09,0.0021356447,0.0021356447,0.0021356447,0.0021356447,0.0021356447,0.0021356447,0.0021356447,0.0021356447,0.0021356447,0.0021356447
1999-08-10,0.0029674391,0.0029674391,0.0029674391,0.0029674391,0.0029674391,0.0029674391,0.0029674391,0.0029674391,0.0029674391,0.0029674391
1999-08-11,-0.0014050092,-0.001117196,-0.0015093312,-0.0016123477,-0.0012689687,-0.0011559359,-0.001308053,-0.0015894353,-0.001188927,-0.0012008365
1999-08-12,-0.0013683854,-0.0012020462,-0.0011828647,-0.0015357251,-0.0012378076,-0.0012693646,-0.0011507628,-0.0015091536,-0.0012199379,-0.0013484685
1999-08-13,-0.0011590079,-0.0012770566,-0.0012269948,-0.0014662228,-0.0010293372,-0.0013778977,-0.0011659593,-0.0015568373,-0.00103029,-0.0014411972
1999-08-16,-0.0011748926,-0.0013178352,-0.00105939,-0.0016240984,-0.001200174,-0.0014518808,-0.0010648019,-0.0015640836,-0.0012251475,-0.0015412837
1999-08-17,-0.0009964185,-0.0014882623,-0.0012005994,-0.0015300913,-0.0011023296,-0.0014219889,-0.001294881,-0.001532089,-0.001174072,-0.0013897714
1999-08-18,-0.0010683605,-0.0014661006,-0.0013213737,-0.0014873866,-0.0011296391,-0.001416714,-0.0013575024,-0.001492687,-0.001198943,-0.0014031454
1999-08-19,-0.0011107264,-0.0012944912,-0.0013945499,-0.001588882,-0.0012181788,-0.001276229,-0.0013675403,-0.0015568926,-0.0013040282,-0.0012663385
1999-08-20,-0.0011799835,-0.0013392167,-0.0014032366,-0.0015687944,-0.0014042689,-0.0012755647,-0.0014766677,-0.0014821592,-0.0015062424,-0.0012073709
1999-08-23,-0.0014692425,-0.0013330779,-0.0013760366,-0.0014245607,-0.0015594175,-0.0012397423,-0.0014366665,-0.0012584925,-0.0015550879,-0.0011842125
1999-08-24,-0.0015263523,-0.0012514059,-0.001376425,-0.0012248876,-0.0015472451,-0.001077208,-0.0014686853,-0.0011120238,-0.0015721516,-0.0010459938
1999-08-25,-0.0013618923,-0.0011047022,-0.0016321838,-0.0011063997,-0.001426266,-0.0010097641,-0.0016207806,-0.0011476745,-0.0014837027,-0.0010266412
1999-08-26,-0.0014702758,-0.0010832178,-0.0015866567,-0.0011453684,-0.0016683748,-0.001054791,-0.001757547,-0.0011213399,-0.0016732239,-0.0010164614
1999-08-27,-0.0017492109,-0.0017522823,-0.0017521414,-0.001751523,-0.0017483354,-0.0017516701,-0.0017513313,-0.0017516018,-0.0017485021,-0.0017514004
1999-08-30,-0.0016336938,-0.0016336938,-0.0016336938,-0.0016336938,-0.0016336938,-0.0016336938,-0.0016336938,-0.0016336938,-0.0016336938,-0.0016336938
1999-08-31,-0.0013277776,-0.0013277776,-0.0013277776,-0.0013277776,-0.0013277776,-0.0013277776,-0.0013277776,-0.0013277776,-0.0013277776,-0.0013277776
1999-09-01,-0.0012442584,-0.0012442584,-0.0012442584,-0.0012442584,-0.0012442584,-0.0012442584,-0.0012442584,-0.0012442584,-0.0012442584,-0.0012442584
1999-09-02,-0.0013471222,-0.0013471222,-0.0013471222,-0.0013471222,-0.0013471222,-0.0013471222,-0.0013471222,-0.0013471222,-0.0013471222,-0.0013471222
1999-09-03,-0.0013552954,-0.0013552954,-0.0013552954,-0.0013552954,-0.0013552954,-0.0013552954,-0.0013552954,-0.0013552954,-0.0013552954,-0.0013552954
1999-09-07,-0.0013144407,-0.0013144407,-0.0013144407,-0.0013144407,-0.0013144407,-0.0013144407,-0.0013144407,-0.0013144407,-0.0013144407,-0.0013144407
1999-09-08,-0.0014750821,-0.0014750821,-0.0014750821,-0.0014750821,-0.0014750821,-0.0014750821,-0.0014750821,-0.0014750821,-0.0014750821,-0.0014750821
1999-09-09,-0.0014525449,-0.0014525449,-0.0014525449,-0.0014525449,-0.0014525449,-0.0014525449,-0.0014525449,-0.0014525449,-0.0014525449,-0.0014525449
1999-09-10,-0.001641263,-0.001641263,-0.001641263,-0.001641263,-0.001641263,-0.001641263,-0.001641263,-0.001641263,-0.001641263,-0.001641263
1999-09-13,-0.0016056533,-0.0016056533,-0.0016056533,-0.0016056533,-0.0016056533,-0.0016056533,-0.0016056533,-0.0016056533,-0.0016056533,-0.0016056533
